"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Assay Type";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL3257998";"A";"Stability of the compound assessed as calf mucosal adenosine deaminase-mediated drug metabolism";"Bos taurus";"5";"5";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3243926";"722731";"10.1021/jm00210a009";"1978";"J. Med. Chem.";"21";"1218";"1221";"";"";"";"";"";""
"CHEMBL3773152";"A";"Binding affinity to bovine beta-lactoglobulin at 300 K after 10 mins by fluorescence assay";"Bos taurus";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3769334";"26924214";"10.1016/j.bmc.2016.02.020";"2016";"Bioorg. Med. Chem.";"24";"1504";"1512";"";"";"";"";"";""
"CHEMBL3812800";"A";"Binding affinity to bovine serum albumin assessed as binding constant in absorption spectra by Benesie-Hildebrand plot analysis";"Bos taurus";"13";"13";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3808334";"27089212";"10.1016/j.ejmech.2016.03.088";"2016";"Eur. J. Med. Chem.";"117";"59";"69";"";"";"";"";"";""
"CHEMBL3737258";"A";"Metabolic stability in cattle serum by HPLC analysis";"Bos taurus";"3";"3";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9913";"A";"CHEMBL3638229";"Serum";"";"";"CHEMBL3734731";"None";"10.1039/C4MD00514G";"2015";"MedChemComm";"6";"469";"476";"";"";"";"";"";""
"CHEMBL3773304";"A";"Binding affinity to bovine beta-lactoglobulin assessed as association constant at pH 7.4 after 30 mins by fluorescence assay";"Bos taurus";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3769334";"26924214";"10.1016/j.bmc.2016.02.020";"2016";"Bioorg. Med. Chem.";"24";"1504";"1512";"";"";"";"";"";""
"CHEMBL4431824";"A";"Tmax in Holstein calf plasma at 9.3 mg/kg, po";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Holstein";"Scientific Literature";"9913";"A";"CHEMBL3559721";"Plasma";"";"";"CHEMBL4431312";"27309760";"10.1021/acs.jmedchem.6b00760";"2016";"J Med Chem";"59";"6531";"6546";"";"";"";"";"";""
"CHEMBL2394410";"A";"Drug metabolism in calf liver microsomes assessed per 4 mg/ml of protein at 0.5 mM after 24 hrs by LC-MS/MS analysis in presence of 5 mM UDPGA";"Bos taurus";"1";"1";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL2390913";"23644195";"10.1016/j.ejmech.2013.03.062";"2013";"Eur. J. Med. Chem.";"64";"121";"128";"";"";"";"";"";""
"CHEMBL636555";"A";"Evaluated for the rate of phosphorylation with bovine brain guanylate kinase.";"Bos taurus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1124745";"2157012";"10.1021/jm00166a019";"1990";"J. Med. Chem.";"33";"1207";"1213";"";"";"";"";"";""
"CHEMBL3124292";"A";"Cytotoxicity against bovine MDBK cells after 3 days by CellTitre-Blue assay";"Bos taurus";"37";"37";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"MDBK";"";"CHEMBL3120097";"23573957";"10.1021/jm301796k";"2014";"J. Med. Chem.";"57";"1976";"1994";"";"";"";"";"";""
"CHEMBL3813000";"A";"Binding affinity to bovine serum albumin assessed as binding constant in emission spectra by Benesie-Hildebrand plot analysis";"Bos taurus";"13";"13";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3808334";"27089212";"10.1016/j.ejmech.2016.03.088";"2016";"Eur. J. Med. Chem.";"117";"59";"69";"";"";"";"";"";""
"CHEMBL1921381";"A";"Binding affinity to bovine serum albumin assessed as quenching constant at pH 7.4 at 308K by fluorescence spectroscopic analysis";"Bos taurus";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1914394";"21561769";"10.1016/j.bmcl.2011.04.026";"2011";"Bioorg. Med. Chem. Lett.";"21";"3798";"3804";"";"";"";"";"";""
"CHEMBL1921502";"A";"Binding affinity to bovine serum albumin assessed as decrease in fluorescence intensity peak2 at 1.71 x 10'-5 mol/L at pH 7.4 at 293K by three-dimensional fluorescence spectroscopy analysis";"Bos taurus";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1914394";"21561769";"10.1016/j.bmcl.2011.04.026";"2011";"Bioorg. Med. Chem. Lett.";"21";"3798";"3804";"";"";"";"";"";""
"CHEMBL874749";"A";"Cytotoxicity in MDBK (Madin-darby bovine kidney) cells (Ribavirin EC50 1.2 and CC50 >100)";"Bos taurus";"1";"1";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1138786";"15456271";"10.1021/jm049677d";"2004";"J. Med. Chem.";"47";"5265";"5275";"";"";"";"";"";""
"CHEMBL4265498";"A";"Binding affinity to bovine serum albumin assessed as Stern-Volmer quenching constant by fluorescence spectroscopic analysis";"Bos taurus";"9";"9";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL4261647";"30420325";"10.1016/j.bmc.2018.10.038";"2018";"Bioorg Med Chem";"26";"5911";"5921";"";"";"";"";"";""
"CHEMBL982480";"A";"Toxicity in Holstein bovine assessed as visible local reaction at 2.5X10'6 IU, intramammary dosed in right hindquarter of mammary gland after morning milking by irritancy test";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Holstein";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1154401";"17606675";"10.1128/aac.00629-07";"2007";"Antimicrob. Agents Chemother.";"51";"3131";"3135";"";"";"";"";"";""
"CHEMBL982484";"A";"Toxicity in Holstein bovine assessed as visible local reaction at 5X10'6 IU, intramammary dosed in right forequarter of mammary gland after morning milking after 24 hrs by irritancy test";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Holstein";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1154401";"17606675";"10.1128/aac.00629-07";"2007";"Antimicrob. Agents Chemother.";"51";"3131";"3135";"";"";"";"";"";""
"CHEMBL891661";"A";"Protein binding to BSA";"Bos taurus";"4";"4";"BAO_0000019";"assay format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1146349";"17188879";"10.1016/j.bmc.2006.12.007";"2007";"Bioorg. Med. Chem.";"15";"1694";"1702";"";"";"";"";"";""
"CHEMBL3863216";"A";"Binding affinity to bovine serum albumin assessed as decrease in peak intensity at 1 mg measured up to 96 hrs by reverse-phase HPLC analysis";"Bos taurus";"3";"3";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3862004";"27676089";"10.1021/acs.jmedchem.6b01200";"2016";"J Med Chem";"59";"9243";"9254";"";"";"";"";"";""
"CHEMBL3054627";"A";"Binding affinity to Bos taurus (bovine) serum albumin assessed as decrease in decrease in absorption at 50 uM after 5 min by UV-Vis spectrophotometric analysis";"Bos taurus";"5";"5";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3044606";"None";"10.1007/s00044-009-9270-0";"2010";"Med Chem Res";"19";"1287";"1295";"";"";"";"";"";""
"CHEMBL1248368";"A";"Permeability across BBMEC cocultured with rat C6 cell BBB model after 24 hrs in presence of 1 ug/ml lipopolysaccharide";"Bos taurus";"1";"1";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"C6";"";"CHEMBL1240370";"19995929";"10.1128/aac.01263-09";"2010";"Antimicrob. Agents Chemother.";"54";"1305";"1310";"";"";"";"";"";""
"CHEMBL1246448";"A";"Metabolic stability of the compound in fetal bovine serum assessed as compound remaining after 72 hrs by HPLC analysis";"Bos taurus";"1";"1";"BAO_0000366";"cell-free format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9913";"A";"CHEMBL3638229";"Serum";"";"";"CHEMBL1240447";"20598402";"10.1016/j.ejmech.2010.06.005";"2010";"Eur. J. Med. Chem.";"45";"4149";"4156";"";"";"";"";"";""
"CHEMBL4431827";"A";"Apparent volume of distribution in Holstein calf at 10 mg/kg, po after 0.5 to 288 hrs by LC/MS analysis";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Holstein";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL4431312";"27309760";"10.1021/acs.jmedchem.6b00760";"2016";"J Med Chem";"59";"6531";"6546";"";"";"";"";"";""
"CHEMBL4431826";"A";"Cmax in Holstein calf plasma at 9.3 mg/kg, po";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Holstein";"Scientific Literature";"9913";"A";"CHEMBL3559721";"Plasma";"";"";"CHEMBL4431312";"27309760";"10.1021/acs.jmedchem.6b00760";"2016";"J Med Chem";"59";"6531";"6546";"";"";"";"";"";""
"CHEMBL639448";"A";"Delta Tm value ( Tmdrug-DNA )-TmDNA ) was obtained for the covalently cross-linked compound in the absence of formaldehyde using calf thymus DNA at 1 M";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1133544";"11101362";"10.1021/jm0003438";"2000";"J. Med. Chem.";"43";"4711";"4720";"";"";"";"";"";""
"CHEMBL2388302";"A";"Binding affinity to bovine serum albumin assessed decrease in fluorescence at 1 to 2.5 uM at 60 nm wavelength by fluorescence spectrophotometric analysis";"Bos taurus";"3";"3";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL2385037";"23691929";"10.1021/np300464t";"2013";"J. Nat. Prod.";"76";"993";"1000";"";"";"";"";"";""
"CHEMBL4258561";"A";"Stability in fetal bovine serum assessed as pseudo first order reaction rate constant";"Bos taurus";"3";"3";"BAO_0000366";"cell-free format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"CHEMBL3638229";"Serum";"";"";"CHEMBL4257480";"None";"10.1039/C7MD00571G";"2018";"MedChemComm";"9";"244";"253";"";"";"";"";"";""
"CHEMBL4154593";"A";"Drug degradation assessed as bovine pancreas chymotrypsin-mediated compound hydrolysis by measuring remaining compound levels at 10 mM measured at 18 hrs by RP-HPLC method";"Bos taurus";"2";"2";"BAO_0000019";"assay format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL4152250";"29738954";"10.1016/j.ejmech.2018.04.039";"2018";"Eur J Med Chem";"152";"358";"369";"";"";"";"";"";""
"CHEMBL4352910";"A";"Stability in 2.5% fetal bovine serum containing medium assessed as drug decomposition measured as Dau=Aoa-LR-OH and H-RYVHLGYAT-NH2 metabolite formation at 30 uM measured after 24 hrs by LC/MS analysis";"Bos taurus";"1";"1";"BAO_0000366";"cell-free format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"CHEMBL3638229";"Serum";"";"";"CHEMBL4350976";"31100648";"10.1016/j.ejmech.2019.05.016";"2019";"Eur J Med Chem";"176";"105";"116";"";"";"";"";"";""
"CHEMBL4431868";"A";"Toxicity in Holstein calf assessed as plantigrade stance and ataxia at 10 mg/kg, po administered as single dose measured on day 10 to 14 post dose";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Holstein";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL4431312";"27309760";"10.1021/acs.jmedchem.6b00760";"2016";"J Med Chem";"59";"6531";"6546";"";"";"";"";"";""
"CHEMBL2215738";"A";"Binding affinity to bovine serum albumin at 8.9 uM by fluorescence assay";"Bos taurus";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL2203207";"23102654";"10.1016/j.bmcl.2012.09.056";"2012";"Bioorg. Med. Chem. Lett.";"22";"7183";"7188";"";"";"";"";"";""
"CHEMBL2351676";"A";"Cytotoxicity against MDBK cells by MTT assay";"Bos taurus";"19";"19";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"MDBK";"";"CHEMBL2346610";"23453839";"10.1016/j.bmcl.2013.01.108";"2013";"Bioorg. Med. Chem. Lett.";"23";"2172";"2176";"";"";"";"";"";""
"CHEMBL3051068";"A";"Cytotoxicity against Bos taurus (bovine) MDBK cells assessed as maximum non-toxic concentration";"Bos taurus";"13";"13";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"MDBK";"";"CHEMBL3045118";"None";"10.1007/s00044-010-9338-x";"2011";"Med Chem Res";"20";"443";"452";"";"";"";"";"";""
"CHEMBL1103206";"A";"Drug accumulation in BAEC assessed as accumulation rate up to 4 hrs by inductively coupled plasma spectrometry relative to 4-(N-(S-cysteinylglycylacetyl)amino)phenylarsonous acid";"Bos taurus";"1";"1";"BAO_0000366";"cell-free format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"CHEMBL3559721";"Plasma";"BAEC";"";"CHEMBL1154322";"19788237";"10.1021/jm9008339";"2009";"J. Med. Chem.";"52";"6209";"6216";"";"";"";"";"";""
"CHEMBL1921644";"A";"Binding affinity to bovine serum albumin assessed as decrease in fluorescence intensity at 1.5 x 10'-5 mol/L at pH 7.4 by fluorescence spectroscopy in presence of Cu2+ cations";"Bos taurus";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL1914394";"21561769";"10.1016/j.bmcl.2011.04.026";"2011";"Bioorg. Med. Chem. Lett.";"21";"3798";"3804";"";"";"";"";"";""
"CHEMBL4431832";"A";"Apparent volume of distribution in Holstein calf at 9.3 mg/kg, po after 0.5 to 288 hrs by LC/MS analysis";"Bos taurus";"1";"1";"BAO_0000218";"organism-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Holstein";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL4431312";"27309760";"10.1021/acs.jmedchem.6b00760";"2016";"J Med Chem";"59";"6531";"6546";"";"";"";"";"";""
"CHEMBL4394567";"A";"Stability of compound in 10% FBS assessed as compound remaining at 1mM after 1 hr by HPLC analysis relative to control";"Bos taurus";"2";"2";"BAO_0000366";"cell-free format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"CHEMBL3638229";"Serum";"";"";"CHEMBL4393672";"30978562";"10.1016/j.ejmech.2019.03.056";"2019";"Eur J Med Chem";"172";"174";"185";"";"";"";"";"";""
"CHEMBL4154590";"A";"Drug degradation assessed as bovine pancreas chymotrypsin-mediated compound hydrolysis by measuring remaining compound levels at 10 mM measured at 4 hrs by RP-HPLC method";"Bos taurus";"2";"2";"BAO_0000019";"assay format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL4152250";"29738954";"10.1016/j.ejmech.2018.04.039";"2018";"Eur J Med Chem";"152";"358";"369";"";"";"";"";"";""
"CHEMBL3271842";"A";"Binding affinity to bovine serum albumin at 1 mmol/L by fluorescence spectrophotometer analysis";"Bos taurus";"1";"3";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3259690";"24635539";"10.1021/jm401893j";"2014";"J. Med. Chem.";"57";"3342";"3357";"";"";"";"";"";""
"CHEMBL2395360";"A";"Drug metabolism in calf liver microsomes assessed as M4 metabolite level at 100 uM after 6 hrs by LC-MS/MS analysis in presence of UDPGA";"Bos taurus";"1";"1";"BAO_0000251";"microsome format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"CHEMBL3559723";"Liver";"";"Microsome";"CHEMBL2390913";"23644195";"10.1016/j.ejmech.2013.03.062";"2013";"Eur. J. Med. Chem.";"64";"121";"128";"";"";"";"";"";""
"CHEMBL2384783";"A";"Binding affinity to bovine serum albumin by fluorescence spectrophotometry";"Bos taurus";"2";"4";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL2380205";"23611626";"10.1021/jm400053v";"2013";"J. Med. Chem.";"56";"4374";"4392";"";"";"";"";"";""
"CHEMBL3054630";"A";"Binding affinity to Bos taurus (bovine) serum albumin assessed as shift in emission wavelength at 25 to 200 uM after 5 min by fluorimetric analysis";"Bos taurus";"5";"5";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL3044606";"None";"10.1007/s00044-009-9270-0";"2010";"Med Chem Res";"19";"1287";"1295";"";"";"";"";"";""
"CHEMBL2172876";"A";"Binding affinity to bovine serum albumin beta-sheet (1640 to 1610 cm'-1) at 0.1 mM after 2 hrs by FTIR spectroscopic analysis";"Bos taurus";"1";"1";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9913";"A";"";"";"";"";"CHEMBL2169873";"22197381";"10.1016/j.ejmech.2011.12.002";"2012";"Eur. J. Med. Chem.";"48";"114";"123";"";"";"";"";"";""
"CHEMBL3782515";"A";"Stability in RPMI-1640 medium containing 10% fetal calf serum at 25 uM incubated for 20 to 120 mins at 25 degC";"Bos taurus";"1";"1";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9913";"A";"CHEMBL3638229";"Serum";"";"";"CHEMBL3779898";"26894841";"10.1016/j.ejmech.2016.02.019";"2016";"Eur. J. Med. Chem.";"112";"157";"163";"";"";"";"";"";""
"CHEMBL905998";"A";"Cytotoxicity against MDBK cells";"Bos taurus";"34";"34";"BAO_0000219";"cell-based format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"9913";"A";"";"";"MDBK";"";"CHEMBL1143779";"17084081";"10.1016/j.bmcl.2006.10.039";"2007";"Bioorg. Med. Chem. Lett.";"17";"390";"393";"";"";"";"";"";""
